GlobalRank,TldRank,Domain,TLD,RefSubNets,RefIPs,IDN_Domain,IDN_TLD,PrevGlobalRank,PrevTldRank,PrevRefSubNets,PrevRefIPs
46845,328,b1betbrazil.com.br,br,1584,2052,b1betbrazil.com.br,br,45792,310,1626,2126
46947,329,ufcg.edu.br,br,1582,2032,ufcg.edu.br,br,46996,325,1599,2050
47043,330,ap.gov.br,br,1579,2331,ap.gov.br,br,49316,339,1550,2318
47372,331,febraban.org.br,br,1572,2551,febraban.org.br,br,47725,330,1583,2578
47430,332,kabum.com.br,br,1571,2260,kabum.com.br,br,48501,335,1567,2286
47457,333,ufma.br,br,1571,2020,ufma.br,br,47390,327,1590,2051
47724,334,esp.br,br,1565,2285,esp.br,br,49107,338,1555,2292
47776,335,lojasrenner.com.br,br,1564,2371,lojasrenner.com.br,br,49411,340,1548,2422
47822,336,wwf.org.br,br,1563,2278,wwf.org.br,br,46720,321,1604,2311
47830,337,ogol.com.br,br,1563,2189,ogol.com.br,br,50319,344,1531,2198
47836,338,fluminense.com.br,br,1563,2126,fluminense.com.br,br,48100,331,1575,2157
47880,339,eventbrite.com.br,br,1562,2336,eventbrite.com.br,br,48496,334,1567,2366
48021,340,reporterbrasil.org.br,br,1559,2187,reporterbrasil.org.br,br,48350,332,1570,2200
48721,341,bn.br,br,1545,1997,bn.br,br,50558,347,1527,1970
48839,342,trivela.com.br,br,1542,2194,trivela.com.br,br,50530,346,1527,2176
48881,343,solides.com.br,br,1541,2541,solides.com.br,br,48959,337,1558,2528
49038,344,nom.br,br,1539,1946,nom.br,br,50684,349,1525,1942
49153,345,campograndenews.com.br,br,1536,2276,campograndenews.com.br,br,50423,345,1529,2304
49206,346,resultadosdigitais.com.br,br,1535,2381,resultadosdigitais.com.br,br,50313,343,1531,2393
49286,347,awsli.com.br,br,1533,2408,awsli.com.br,br,51402,356,1511,2439
49401,348,datasus.gov.br,br,1531,2192,datasus.gov.br,br,51104,354,1517,2209
49591,349,finep.gov.br,br,1528,2048,finep.gov.br,br,50727,351,1524,2065
49633,350,mantosdofutebol.com.br,br,1527,2082,mantosdofutebol.com.br,br,51694,359,1506,2112
49734,351,lpbraganca.com.br,br,1525,2608,lpbraganca.com.br,br,53390,372,1476,2593
49953,352,doctoralia.com.br,br,1521,2623,doctoralia.com.br,br,53454,373,1475,2511
49968,353,chevrolet.com.br,br,1521,2091,chevrolet.com.br,br,49911,342,1538,2188
50038,354,softonic.com.br,br,1520,2066,softonic.com.br,br,51016,353,1519,2046
50163,355,unisc.br,br,1518,1873,unisc.br,br,50627,348,1526,1873
50282,356,mds.gov.br,br,1515,2280,mds.gov.br,br,49899,341,1538,2320
50508,357,idec.org.br,br,1511,2347,idec.org.br,br,50704,350,1524,2388
50623,358,redebrasilatual.com.br,br,1509,2137,redebrasilatual.com.br,br,51802,361,1504,2154
50627,359,fdr.com.br,br,1509,2100,fdr.com.br,br,51531,357,1509,2141
50912,360,alura.com.br,br,1504,2067,alura.com.br,br,51873,362,1503,2096
50987,361,hpg.com.br,br,1503,1923,hpg.com.br,br,51383,355,1512,1964
51100,362,brechobebe.com.br,br,1501,1856,brechobebe.com.br,br,50924,352,1521,1897
51179,363,cfc.org.br,br,1499,2207,cfc.org.br,br,52580,366,1490,2201
51370,364,vivo.com.br,br,1496,2260,vivo.com.br,br,51626,358,1507,2293
51679,365,emnuvens.com.br,br,1491,1950,emnuvens.com.br,br,52193,364,1497,1955
51892,366,vagalume.com.br,br,1487,2141,vagalume.com.br,br,52993,368,1483,2154
52064,367,jus.com.br,br,1484,2172,jus.com.br,br,53273,370,1478,2186
52080,368,unioeste.br,br,1484,1995,unioeste.br,br,52474,365,1492,2027
52333,369,cebraspe.org.br,br,1480,2868,cebraspe.org.br,br,53646,375,1472,2917
52534,370,enquetes.com.br,br,1477,2265,enquetes.com.br,br,54268,378,1463,2322
52609,371,museus.gov.br,br,1476,2095,museus.gov.br,br,54133,377,1465,2020
52792,372,sicredi.com.br,br,1473,2556,sicredi.com.br,br,54774,383,1455,2583
52805,373,intercept.com.br,br,1473,2116,intercept.com.br,br,51755,360,1505,2138
52867,374,senai.br,br,1472,2223,senai.br,br,53519,374,1474,2245
53229,375,significados.com.br,br,1466,2275,significados.com.br,br,53324,371,1477,2285
53270,376,1wins-brazil.com.br,br,1466,1911,1wins-brazil.com.br,br,51935,363,1502,1971
53295,377,jornalcontabil.com.br,br,1465,2414,jornalcontabil.com.br,br,53211,369,1479,2434
53316,378,ufms.br,br,1465,2013,ufms.br,br,54001,376,1467,2019
53607,379,catho.com.br,br,1460,2273,catho.com.br,br,52752,367,1487,2345
53860,380,placar.com.br,br,1456,2063,placar.com.br,br,58124,401,1405,2033
54032,381,uffs.edu.br,br,1454,1797,uffs.edu.br,br,54363,380,1462,1822
54235,382,conab.gov.br,br,1450,2233,conab.gov.br,br,56323,394,1431,2276
54433,383,cursosdoportal.com.br,br,1447,2216,cursosdoportal.com.br,br,58183,402,1404,2192
54438,384,leismunicipais.com.br,br,1447,2112,leismunicipais.com.br,br,56120,392,1434,2096
54716,385,ecodebate.com.br,br,1443,1911,ecodebate.com.br,br,55689,388,1441,1909
54723,386,sgb.gov.br,br,1443,1885,sgb.gov.br,br,54671,382,1457,1947
54797,387,hardware.com.br,br,1442,1904,hardware.com.br,br,55542,387,1443,1961
54851,388,netflu.com.br,br,1441,1981,netflu.com.br,br,57269,400,1417,1958
54855,389,futebolinterior.com.br,br,1441,1953,futebolinterior.com.br,br,55861,390,1438,1980
54962,390,bnews.com.br,br,1439,2051,bnews.com.br,br,57045,399,1420,2059
55023,391,cesgranrio.org.br,br,1438,2587,cesgranrio.org.br,br,55319,385,1446,2636
55031,392,endeavor.org.br,br,1438,2071,endeavor.org.br,br,54325,379,1462,2100
55140,393,rnp.br,br,1437,1819,rnp.br,br,55499,386,1444,1829
55199,394,uepg.br,br,1436,1875,uepg.br,br,54546,381,1459,1907
55697,395,ciee.org.br,br,1428,2513,ciee.org.br,br,55974,391,1436,2543
55714,396,oi.com.br,br,1428,2009,oi.com.br,br,54841,384,1454,2035
55779,397,bemparana.com.br,br,1427,2220,bemparana.com.br,br,56901,397,1422,2210
55810,398,ifrs.edu.br,br,1427,1901,ifrs.edu.br,br,56212,393,1433,1920
56125,399,purepeople.com.br,br,1422,1959,purepeople.com.br,br,55743,389,1440,1982
56373,400,extra.com.br,br,1418,2075,extra.com.br,br,56330,395,1431,2120
56514,401,remessaonline.com.br,br,1416,1990,remessaonline.com.br,br,56973,398,1421,2035
56546,402,mdr.gov.br,br,1416,1839,mdr.gov.br,br,58728,408,1396,1867
56938,403,furg.br,br,1410,1874,furg.br,br,56561,396,1428,1875
56992,404,downdetector.com.br,br,1409,1953,downdetector.com.br,br,58588,405,1398,1993
57484,405,radios.com.br,br,1402,2306,radios.com.br,br,59271,412,1388,2296
57726,406,ufra.edu.br,br,1399,1787,ufra.edu.br,br,58681,406,1397,1820
57740,407,certisign.com.br,br,1399,1706,certisign.com.br,br,63850,447,1328,1657
57823,408,ufac.br,br,1398,1665,ufac.br,br,59261,411,1389,1666
57853,409,adm.br,br,1397,1930,adm.br,br,60630,422,1370,1924
58033,410,hostinger.com.br,br,1394,3595,hostinger.com.br,br,60812,423,1367,3155
58173,411,segs.com.br,br,1392,1972,segs.com.br,br,58714,407,1396,1987
58178,412,saraiva.com.br,br,1392,1935,saraiva.com.br,br,58918,410,1393,1964
58180,413,leroymerlin.com.br,br,1392,1931,leroymerlin.com.br,br,59679,417,1383,1959
58356,414,eventim.com.br,br,1389,2377,eventim.com.br,br,59506,415,1385,2408
58358,415,cidadederefugio.com.br,br,1389,2350,cidadederefugio.com.br,br,63070,444,1337,2306
58510,416,diariodocomercio.com.br,br,1387,2023,diariodocomercio.com.br,br,58194,403,1404,2048
58514,417,tntsports.com.br,br,1387,1995,tntsports.com.br,br,58263,404,1403,2022
59146,418,lojaintegrada.com.br,br,1378,2248,lojaintegrada.com.br,br,59272,413,1388,2281
59160,419,fia.com.br,br,1378,1946,fia.com.br,br,58851,409,1394,1947
59228,420,orkut.com.br,br,1377,1910,orkut.com.br,br,59520,416,1385,1928
59232,421,ortecontabil.com.br,br,1377,1897,ortecontabil.com.br,br,60352,420,1374,1918
59510,422,apexbrasil.com.br,br,1373,1926,apexbrasil.com.br,br,60008,418,1379,1934
59646,423,youtube.com.br,br,1371,2118,youtube.com.br,br,61575,429,1357,2106
60035,424,adnews.com.br,br,1366,1816,adnews.com.br,br,62495,437,1345,1832
60078,425,infojobs.com.br,br,1365,2175,infojobs.com.br,br,59274,414,1388,2216
60089,426,botafogo.com.br,br,1365,1922,botafogo.com.br,br,60828,424,1367,1945
60285,427,baixaki.com.br,br,1363,1807,baixaki.com.br,br,61737,431,1355,1841
60331,428,band.com.br,br,1362,2003,band.com.br,br,63700,446,1329,1977
60339,429,iphan.gov.br,br,1362,1918,iphan.gov.br,br,61889,432,1353,1914
60493,430,mst.org.br,br,1360,1802,mst.org.br,br,60928,425,1366,1810
60596,431,ceara.gov.br,br,1358,1934,ceara.gov.br,br,62782,440,1341,1941
60809,432,melhoresdestinos.com.br,br,1355,2130,melhoresdestinos.com.br,br,62027,433,1351,2132
60814,433,claro.com.br,br,1355,2033,claro.com.br,br,61651,430,1356,2037
61025,434,gigantec.com.br,br,1353,1703,gigantec.com.br,br,62667,439,1343,1713
61138,435,buscape.com.br,br,1351,2053,buscape.com.br,br,60406,421,1373,2076
61174,436,ufla.br,br,1351,1756,ufla.br,br,61023,426,1365,1754
61198,437,socie.com.br,br,1351,1664,socie.com.br,br,61487,427,1359,1678
61222,438,seucreditodigital.com.br,br,1350,1865,seucreditodigital.com.br,br,64675,451,1317,1874
61289,439,agenciasebrae.com.br,br,1349,2108,agenciasebrae.com.br,br,61574,428,1357,2122
61338,440,mctic.gov.br,br,1349,1710,mctic.gov.br,br,62825,441,1341,1730
61608,441,ufabc.edu.br,br,1345,1757,ufabc.edu.br,br,62879,442,1340,1769
61720,442,lojavirtualnuvem.com.br,br,1343,2222,lojavirtualnuvem.com.br,br,73059,516,1222,1972
61723,443,todamateria.com.br,br,1343,2152,todamateria.com.br,br,62400,434,1346,2170
61725,444,mlcdn.com.br,br,1343,2075,mlcdn.com.br,br,64590,449,1318,2099
61741,445,viagens.com.br,br,1343,1863,viagens.com.br,br,62569,438,1344,1874
61869,446,pt.org.br,br,1341,2052,pt.org.br,br,62403,435,1346,2065
62020,447,megacurioso.com.br,br,1339,1884,megacurioso.com.br,br,63015,443,1338,1880
62491,448,estantevirtual.com.br,br,1333,1982,estantevirtual.com.br,br,65032,456,1312,1991
62493,449,cetic.br,br,1333,1951,cetic.br,br,60211,419,1376,1975
62567,450,cut.org.br,br,1332,1922,cut.org.br,br,65633,459,1304,1917
62715,451,ufpi.br,br,1330,1849,ufpi.br,br,64836,453,1315,1800
63269,452,sobrouremedio.com.br,br,1323,1793,sobrouremedio.com.br,br,65047,457,1312,1809
63977,453,tim.com.br,br,1314,1939,tim.com.br,br,62408,436,1346,1971
64287,454,butantan.gov.br,br,1310,1862,butantan.gov.br,br,63378,445,1333,1903
64357,455,dgabc.com.br,br,1309,1865,dgabc.com.br,br,67106,469,1287,1853
64358,456,digitaletextil.com.br,br,1309,1833,digitaletextil.com.br,br,64599,450,1318,1887
64440,457,cnm.org.br,br,1308,1994,cnm.org.br,br,65720,460,1303,2026
64647,458,ecycle.com.br,br,1306,1881,ecycle.com.br,br,65902,462,1301,1904
64658,459,bn.gov.br,br,1306,1816,bn.gov.br,br,69780,490,1258,1737
64749,460,zoologico.com.br,br,1305,1725,zoologico.com.br,br,65935,463,1301,1699
64960,461,portaldoempreendedor.gov.br,br,1302,1952,portaldoempreendedor.gov.br,br,64814,452,1315,1979
65266,462,metodista.br,br,1299,1639,metodista.br,br,64577,448,1319,1657
65433,463,vet.br,br,1297,1645,vet.br,br,65866,461,1302,1657
65639,464,magazinevoce.com.br,br,1294,2126,magazinevoce.com.br,br,69245,487,1263,2157
65643,465,genyo.com.br,br,1294,1942,genyo.com.br,br,69855,492,1257,1917
65854,466,wizard.com.br,br,1292,1635,wizard.com.br,br,66981,467,1289,1649
65886,467,esad.edu.br,br,1291,2788,esad.edu.br,br,67682,476,1280,2813
65927,468,webnode.com.br,br,1291,1710,webnode.com.br,br,70380,497,1251,1697
66003,469,flashscore.com.br,br,1290,1760,flashscore.com.br,br,68413,482,1272,1772
66067,470,xpi.com.br,br,1289,2024,xpi.com.br,br,64953,455,1313,2063
66220,471,suno.com.br,br,1287,2037,suno.com.br,br,66054,464,1299,2083
66409,472,natura.com.br,br,1285,2113,natura.com.br,br,64951,454,1313,2174
66543,473,maquinadoesporte.com.br,br,1284,1724,maquinadoesporte.com.br,br,70475,499,1250,1686
66604,474,educamaisbrasil.com.br,br,1283,1953,educamaisbrasil.com.br,br,67759,478,1279,1965
66941,475,yahoo.com.br,br,1280,1604,yahoo.com.br,br,67566,475,1282,1618
66964,476,fipe.org.br,br,1279,2046,fipe.org.br,br,67245,471,1285,2072
67008,477,adidas.com.br,br,1279,1662,adidas.com.br,br,67979,479,1277,1685
67011,478,ppg.br,br,1279,1655,ppg.br,br,68434,483,1272,1667
67069,479,companhiadasletras.com.br,br,1278,1764,companhiadasletras.com.br,br,67456,474,1283,1760
67290,480,kinghost.com.br,br,1275,2639,kinghost.com.br,br,79781,567,1157,2359
67371,481,icecasino.com.br,br,1275,1518,icecasino.com.br,br,65315,458,1309,1556
67399,482,justica.gov.br,br,1274,1791,justica.gov.br,br,66071,465,1299,1792
67403,483,estacio.br,br,1274,1770,estacio.br,br,67193,470,1286,1794
67650,484,cse360.com.br,br,1271,2290,cse360.com.br,br,66920,466,1289,2314
67675,485,anp.gov.br,br,1271,1762,anp.gov.br,br,70118,494,1254,1772
67723,486,xpg.com.br,br,1271,1612,xpg.com.br,br,69992,493,1256,1622
67752,487,hojeemdia.com.br,br,1270,1865,hojeemdia.com.br,br,68846,485,1267,1898
67962,488,infraero.gov.br,br,1268,1667,infraero.gov.br,br,73090,518,1222,1638
67998,489,integramais.com.br,br,1268,1564,integramais.com.br,br,68923,486,1267,1591
68023,490,imprensaoficial.com.br,br,1267,1869,imprensaoficial.com.br,br,71586,507,1238,1852
68132,491,tatame.com.br,br,1266,1693,tatame.com.br,br,71198,503,1242,1700
68134,492,macmagazine.com.br,br,1266,1687,macmagazine.com.br,br,67710,477,1280,1710
68143,493,umdoisesportes.com.br,br,1266,1668,umdoisesportes.com.br,br,70133,495,1254,1689
68168,494,mre.gov.br,br,1266,1580,mre.gov.br,br,69829,491,1258,1574
68277,495,esocial.gov.br,br,1264,1893,esocial.gov.br,br,70274,496,1252,1882
68442,496,flamengo.com.br,br,1262,1862,flamengo.com.br,br,67255,472,1285,1912
68568,497,calculoexato.com.br,br,1261,1643,calculoexato.com.br,br,71980,509,1234,1649
68794,498,sbp.com.br,br,1258,1805,sbp.com.br,br,68218,480,1274,1835
68930,499,pinup-app-br.com.br,br,1257,1549,pinup-app-br.com.br,br,67320,473,1285,1608
68957,500,tiinside.com.br,br,1256,1832,tiinside.com.br,br,68577,484,1270,1830
69049,501,drapalomagama.com.br,br,1256,1480,drapalomagama.com.br,br,68390,481,1273,1508
69081,502,ana.gov.br,br,1255,1725,ana.gov.br,br,69581,489,1260,1741
69884,503,mar.mil.br,br,1246,1665,mar.mil.br,br,71777,508,1236,1659
70000,504,betmotionbrazil1.com.br,br,1245,1558,betmotionbrazil1.com.br,br,67078,468,1288,1620
70114,505,agazeta.com.br,br,1243,1888,agazeta.com.br,br,70711,500,1247,1920
70226,506,jornalggn.com.br,br,1242,1727,jornalggn.com.br,br,71286,506,1241,1724
70511,507,rtgespecializacao.com.br,br,1239,2005,rtgespecializacao.com.br,br,76113,539,1192,1972
70535,508,nic.br,br,1239,1694,nic.br,br,70929,501,1245,1726
70597,509,rfb.gov.br,br,1238,1938,rfb.gov.br,br,72047,510,1233,1930
70605,510,bancointer.com.br,br,1238,1803,bancointer.com.br,br,69472,488,1261,1854
70800,511,sicoob.com.br,br,1236,1921,sicoob.com.br,br,73356,521,1219,1945
70835,512,biblio.com.br,br,1236,1614,biblio.com.br,br,72432,513,1229,1618
70867,513,sbc.org.br,br,1236,1516,sbc.org.br,br,72117,511,1233,1505
70975,514,rr.gov.br,br,1234,1768,rr.gov.br,br,74563,528,1207,1759
70989,515,adrenaline.com.br,br,1234,1686,adrenaline.com.br,br,72971,515,1223,1695
71266,516,hypeness.com.br,br,1231,1744,hypeness.com.br,br,71279,505,1241,1772
71465,517,99freelas.com.br,br,1229,1773,99freelas.com.br,br,71277,504,1241,1783
71677,518,politize.com.br,br,1227,1695,politize.com.br,br,70468,498,1250,1720
71996,519,cetroscentromedico.com.br,br,1224,1571,cetroscentromedico.com.br,br,73126,520,1222,1574
72038,520,click.cse360.com.br,br,1223,2207,click.cse360.com.br,br,71007,502,1244,2234
72052,521,panrotas.com.br,br,1223,1762,panrotas.com.br,br,72319,512,1230,1748
72777,522,caras.com.br,br,1216,1598,caras.com.br,br,75387,533,1199,1613
72798,523,diariosp.com.br,br,1216,1537,diariosp.com.br,br,77352,550,1181,1529
72887,524,uniexames.com.br,br,1215,1545,uniexames.com.br,br,73605,522,1217,1557
72963,525,ufs.br,br,1214,1594,ufs.br,br,73111,519,1222,1599
73133,526,pwc.com.br,br,1212,1831,pwc.com.br,br,74256,527,1210,1821
73515,527,mobilize.org.br,br,1209,1545,mobilize.org.br,br,76691,548,1187,1540
73734,528,uneb.br,br,1207,1551,uneb.br,br,75615,536,1197,1564
73897,529,santosfc.com.br,br,1205,1686,santosfc.com.br,br,74568,529,1207,1716
73970,530,1win-bets-brasil.com.br,br,1205,1502,1win-bets-brasil.com.br,br,72550,514,1228,1552
74043,531,ifam.edu.br,br,1204,1599,ifam.edu.br,br,76235,542,1191,1624
74084,532,blogger.com.br,br,1204,1471,blogger.com.br,br,76396,544,1190,1466
74099,533,vunesp.com.br,br,1203,1990,vunesp.com.br,br,74661,530,1206,2019
74104,534,instagram.com.br,br,1203,1823,instagram.com.br,br,76532,545,1188,1771
74143,535,suamusica.com.br,br,1203,1623,suamusica.com.br,br,75602,535,1197,1602
74315,536,zattini.com.br,br,1201,1815,zattini.com.br,br,76215,541,1191,1844
74360,537,noataque.com.br,br,1201,1559,noataque.com.br,br,77639,553,1178,1583
74610,538,bibliaonline.com.br,br,1198,1764,bibliaonline.com.br,br,77835,554,1176,1773
74624,539,tribunadonorte.com.br,br,1198,1670,tribunadonorte.com.br,br,78369,559,1171,1675
74791,540,betanobrs.com.br,br,1197,1459,betanobrs.com.br,br,82752,592,1132,1389
74808,541,pgfn.gov.br,br,1196,1930,pgfn.gov.br,br,75292,532,1200,1972
74903,542,anbima.com.br,br,1195,1792,anbima.com.br,br,73961,524,1213,1808
75021,543,mercadoeconsumo.com.br,br,1194,1650,mercadoeconsumo.com.br,br,73084,517,1222,1668
75059,544,trensurb.gov.br,br,1194,1536,trensurb.gov.br,br,76155,540,1192,1548
75114,545,dieese.org.br,br,1193,1704,dieese.org.br,br,76003,537,1193,1726
75136,546,dpf.gov.br,br,1193,1587,dpf.gov.br,br,77971,555,1175,1592
75161,547,ufrrj.br,br,1193,1523,ufrrj.br,br,76592,546,1188,1517
75202,548,monetizze.com.br,br,1192,2595,monetizze.com.br,br,77293,549,1181,2583
75309,549,comunique-se.com.br,br,1191,1832,comunique-se.com.br,br,78054,556,1174,1849
75539,550,ifrn.edu.br,br,1189,1602,ifrn.edu.br,br,74002,526,1213,1593
75837,551,pf.gov.br,br,1186,1759,pf.gov.br,br,75563,534,1197,1807
75938,552,zendesk.com.br,br,1185,1720,zendesk.com.br,br,73856,523,1214,1735
76773,553,masp.org.br,br,1177,1641,masp.org.br,br,73979,525,1213,1659
76841,554,tche.br,br,1177,1437,tche.br,br,76622,547,1188,1459
76945,555,drfabiobarros.com.br,br,1176,1380,drfabiobarros.com.br,br,76302,543,1191,1402
77249,556,superpoker.com.br,br,1173,1524,superpoker.com.br,br,79400,563,1161,1544
77320,557,janninisagarra.com.br,br,1172,1816,janninisagarra.com.br,br,83354,597,1126,1780
77338,558,oeco.org.br,br,1172,1606,oeco.org.br,br,74887,531,1204,1647
77361,559,premierleaguebrasil.com.br,br,1172,1529,premierleaguebrasil.com.br,br,79605,565,1159,1547
77677,560,atarde.com.br,br,1169,1644,atarde.com.br,br,80148,571,1154,1629
77776,561,palmeiras.com.br,br,1168,1640,palmeiras.com.br,br,77618,552,1178,1671
77803,562,cifraclub.com.br,br,1168,1552,cifraclub.com.br,br,84150,601,1120,1485
77946,563,funai.gov.br,br,1167,1454,funai.gov.br,br,78123,558,1174,1472
78009,564,unip.br,br,1166,1568,unip.br,br,79809,568,1157,1574
78013,565,rhpravoce.com.br,br,1166,1549,rhpravoce.com.br,br,79599,564,1159,1561
78388,566,ufgd.edu.br,br,1163,1427,ufgd.edu.br,br,78624,561,1169,1451
78654,567,cnbb.org.br,br,1160,1721,cnbb.org.br,br,78564,560,1169,1732
78694,568,uece.br,br,1160,1505,uece.br,br,78102,557,1174,1527
78821,569,rio.gov.br,br,1159,1479,rio.gov.br,br,79703,566,1158,1521
78882,570,insper.edu.br,br,1158,1604,insper.edu.br,br,77423,551,1180,1619
78937,571,unirio.br,br,1158,1456,unirio.br,br,78625,562,1169,1447
79175,572,safras.com.br,br,1156,1409,safras.com.br,br,80530,575,1151,1424
79469,573,jornalpequeno.com.br,br,1153,1482,jornalpequeno.com.br,br,83786,599,1123,1485
79473,574,unimontes.br,br,1153,1480,unimontes.br,br,80380,573,1152,1497
79573,575,inteligenciafinanceira.com.br,br,1152,1523,inteligenciafinanceira.com.br,br,82089,586,1137,1540
79673,576,consumidormoderno.com.br,br,1151,1643,consumidormoderno.com.br,br,76014,538,1193,1641
80104,577,ebit.com.br,br,1147,1642,ebit.com.br,br,80662,576,1149,1636
80193,578,site.com.br,br,1147,1413,site.com.br,br,81438,581,1143,1431
80263,579,bnldata.com.br,br,1146,1511,bnldata.com.br,br,83134,596,1128,1521
80412,580,ufersa.edu.br,br,1145,1436,ufersa.edu.br,br,80834,577,1148,1455
80630,581,vestibulinhoetec.com.br,br,1143,1496,vestibulinhoetec.com.br,br,80485,574,1151,1521
80901,582,ibfc.org.br,br,1140,2026,ibfc.org.br,br,81246,579,1144,2070
80924,583,dci.com.br,br,1140,1574,dci.com.br,br,83879,600,1122,1575
80983,584,ucs.br,br,1140,1448,ucs.br,br,79955,570,1156,1465
81038,585,querobolsa.com.br,br,1139,1698,querobolsa.com.br,br,83361,598,1126,1685
81087,586,afilio.com.br,br,1139,1467,afilio.com.br,br,84790,607,1115,1457
81163,587,univali.br,br,1138,1539,univali.br,br,82310,587,1135,1546
81371,588,kaspersky.com.br,br,1136,1712,kaspersky.com.br,br,80894,578,1147,1740
81415,589,alterdata.com.br,br,1136,1504,alterdata.com.br,br,85810,614,1107,1490
81502,590,jovemnerd.com.br,br,1135,1672,jovemnerd.com.br,br,82535,589,1133,1683
81626,591,empiricus.com.br,br,1134,1542,empiricus.com.br,br,85027,609,1113,1543
81631,592,fortaleza1918.com.br,br,1134,1523,fortaleza1918.com.br,br,82319,588,1135,1514
81924,593,amorc.org.br,br,1132,1403,amorc.org.br,br,84178,602,1120,1425
82120,594,lnb.com.br,br,1130,1458,lnb.com.br,br,82815,594,1131,1479
82445,595,mercadoshops.com.br,br,1127,1659,mercadoshops.com.br,br,84628,605,1116,1642
82583,596,tenisnews.com.br,br,1126,1519,tenisnews.com.br,br,82666,591,1132,1530
82659,597,pinupbrazil1.com.br,br,1126,1378,pinupbrazil1.com.br,br,79862,569,1157,1431
82700,598,fiesp.com.br,br,1125,1558,fiesp.com.br,br,82542,590,1133,1573
82819,599,webmotors.com.br,br,1124,1573,webmotors.com.br,br,82787,593,1131,1591
82944,600,ambev.com.br,br,1123,1586,ambev.com.br,br,80158,572,1154,1594
83415,601,correiodoestado.com.br,br,1119,1606,correiodoestado.com.br,br,88021,633,1090,1588
83481,602,betocarrero.com.br,br,1119,1415,betocarrero.com.br,br,86501,620,1102,1412
83514,603,publiccloud.com.br,br,1119,1374,publiccloud.com.br,br,84197,603,1120,1393
83604,604,upf.br,br,1118,1451,upf.br,br,88540,636,1087,1345
83605,605,sociesc.org.br,br,1118,1450,sociesc.org.br,br,84672,606,1116,1447
83690,606,corinthians.com.br,br,1117,1577,corinthians.com.br,br,81484,582,1142,1611
83713,607,epe.gov.br,br,1117,1489,epe.gov.br,br,81994,585,1138,1507
